DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-9.91797,-50.19635,88.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-9.64083,-50.01559,48.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,120,0.0,1.0,-9.61947,-49.23137,29.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,119,0.0,1.0,-9.50077,-50.00794,76.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,120,0.0,1.0,-9.35873,-50.06991,100.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-9.35487,-50.03816,192.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.17886,-50.05189,119.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.15111,-50.08848,102.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.11121,-50.29721,64.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.10404,-50.30297,79.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.10327,-50.09437,159.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.09979,-50.26898,53.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,120,0.0,1.0,-10.09066,-50.0676,541.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,116,0.0,-999.0,-11.9759,-50.66481,102.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,56,0.0,1.0,-11.79135,-50.02457,49.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,119,0.0,1.0,-11.64545,-50.55893,98.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,65,0.0,1.0,-11.64205,-50.0814,281.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.63805,-50.04678,258.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,65,0.0,1.0,-11.63447,-50.08975,104.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.63025,-50.05512,238.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,65,0.0,1.0,-11.62575,-50.08333,106.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.6218,-50.04869,80.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.614,-50.05704,129.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,65,0.0,1.0,-11.60946,-50.08528,77.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.60555,-50.05066,98.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.59775,-50.05897,141.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,64,0.0,1.0,-11.5893,-50.05262,82.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,56,0.0,1.0,-11.42055,-50.09172,78.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,44,0.0,1.0,-11.3962,-50.165,61.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,48,0.0,1.0,-11.39211,-50.13018,108.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,44,0.0,1.0,-11.32859,-50.21367,64.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,44,0.0,1.0,-11.32443,-50.17864,46.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,92,0.0,1.0,-11.23921,-50.09043,73.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,115,0.0,1.0,-11.2351,-50.05635,54.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,98,0.0,1.0,-11.23107,-50.08463,203.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-11.22721,-50.05051,76.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,96,0.0,1.0,-11.223,-50.09238,88.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,115,0.0,1.0,-11.21893,-50.05826,80.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.09084,-50.22486,211.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.08186,-50.21869,77.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-11.01697,-49.65567,93.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,95,0.0,1.0,-11.00621,-50.13451,107.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-11.00605,-49.66412,122.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-10.99424,-49.69759,56.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-10.9893,-49.69122,88.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-10.98237,-49.73124,92.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,65,0.0,1.0,-10.97857,-49.69953,113.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,79,0.0,1.0,-10.87207,-50.25567,166.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,79,0.0,1.0,-10.86478,-50.26422,133.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,65,0.0,1.0,-10.86196,-49.88128,96.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,69,0.0,1.0,-10.86064,-50.22939,270.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,65,0.0,1.0,-10.85819,-49.84873,33.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,65,0.0,1.0,-10.85231,-49.88997,61.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,67,0.0,1.0,-10.84435,-50.23138,86.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,65,0.0,1.0,-10.8414,-49.98375,52.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,67,0.0,1.0,-10.84029,-50.19686,94.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,89,0.0,1.0,-13.5087,-50.30573,97.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,83,0.0,1.0,-13.49475,-50.30251,94.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-13.54045,-50.92388,111.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-13.53589,-50.88078,148.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-13.5357,-50.88867,142.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,103,0.0,1.0,-13.09421,-50.96463,116.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,103,0.0,1.0,-13.09359,-50.96054,125.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,103,0.0,1.0,-13.07169,-50.9239,100.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,103,0.0,1.0,-13.07135,-50.91983,90.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,109,0.0,1.0,-12.54133,-51.01764,189.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,110,0.0,1.0,-12.54113,-51.01426,162.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,113,0.0,1.0,-12.50951,-50.56431,133.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,114,0.0,1.0,-12.49884,-50.64897,241.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,115,0.0,1.0,-12.48817,-50.68689,170.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,118,0.0,1.0,-12.27559,-50.89075,84.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,120,0.0,1.0,-12.21022,-50.94004,96.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,120,0.0,-999.0,-12.20424,-50.90685,474.8
2024/09/15 17:05:00,AQUA_M-T,Brasil,GOIÁS,GOIÁS,Cerrado,120,0.0,1.0,-15.77647,-50.44332,138.8
2024/09/15 17:05:00,AQUA_M-T,Brasil,GOIÁS,GOIÁS,Cerrado,120,0.0,1.0,-15.77613,-50.45143,120.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,3,0.0,0.57,-2.24168,-48.8699,20.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,3,0.0,0.57,-2.24137,-48.86486,21.1
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,3,0.0,0.49,-2.15353,-48.98151,30.5
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,3,0.0,0.48,-1.70538,-49.67949,24.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,3,0.0,0.49,-1.70217,-49.65769,29.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,-999,0.0,0.23,-1.6488,-49.96231,24.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,-999,0.0,0.12,-1.57415,-50.22527,29.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO SEBASTIÃO DA BOA VISTA,Amazônia,3,0.0,0.39,-1.42317,-49.62666,27.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,-999,0.0,1.0,-1.42291,-48.99621,26.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,-999,0.0,1.0,-1.42024,-48.97715,121.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,-999,0.0,1.0,-1.41925,-48.98405,74.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,-999,0.0,0.81,-1.41644,-48.96505,46.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,3,0.0,1.0,-1.18946,-49.11274,51.2
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,3,0.0,1.0,-1.18903,-49.10757,108.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,3,0.0,1.0,-1.18656,-49.0935,66.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,3,0.0,1.0,-1.18628,-49.08832,60.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,MUANÁ,Amazônia,3,0.0,1.0,-1.17178,-49.1695,28.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,MUANÁ,Amazônia,3,0.0,1.0,-1.16977,-49.15508,39.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,-999,0.0,1.0,-1.00001,-48.80362,18.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,11,0.0,1.0,-0.84029,-48.71101,46.2
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SALVATERRA,Amazônia,11,0.0,1.0,-0.83194,-48.70542,59.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,18,0.0,0.95,-3.13332,-50.25685,43.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5,0.0,0.82,-2.87451,-50.47252,97.7
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,17,0.0,0.85,-2.94877,-50.34755,29.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5,0.0,0.83,-2.87073,-50.44572,1241.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,93,0.0,1.0,-10.55679,-51.32493,263.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,96,0.0,1.0,-10.55658,-51.32842,291.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazônia,65,0.0,1.0,-10.55178,-51.28789,104.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,118,0.0,1.0,-10.54384,-51.37179,111.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,118,0.0,1.0,-10.5437,-51.36765,111.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,100,0.0,1.0,-10.53907,-51.32563,578.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazônia,103,0.0,1.0,-10.5389,-51.32953,485.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazônia,74,0.0,1.0,-10.53414,-51.28886,103.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,120,0.0,1.0,-10.28227,-51.01494,93.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,120,0.0,1.0,-10.26849,-51.00932,208.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,120,0.0,1.0,-10.26517,-51.01704,116.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.47836,-50.8728,80.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,119,0.0,1.0,-11.47381,-50.83318,245.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,119,0.0,1.0,-11.45664,-50.83519,164.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.43947,-50.8372,165.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.43734,-50.84225,206.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.4223,-50.83924,121.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-11.05385,-50.95012,83.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-11.00861,-51.32961,130.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-11.00836,-51.33766,94.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-11.0022,-50.95617,330.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.99952,-50.96447,414.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.99693,-50.75914,115.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.98833,-50.72953,87.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.985,-50.95823,263.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.98231,-50.96652,181.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.96779,-50.96035,164.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.9651,-50.96854,149.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.96043,-50.92899,81.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.95058,-50.96241,222.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.94788,-50.97056,297.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,120,0.0,1.0,-10.91894,-51.17873,162.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,120,0.0,1.0,-10.91827,-51.18254,132.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.91434,-51.13775,166.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,120,0.0,1.0,-10.91341,-51.14163,182.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,120,0.0,1.0,-10.90147,-51.18085,102.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,120,0.0,1.0,-10.9008,-51.18462,92.0
2024/09/15 18:41:00,AQUA_M-T,Brasil,GOIÁS,MINEIROS,Cerrado,120,0.0,1.0,-17.66815,-52.87618,79.1
2024/09/15 18:38:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,2,0.0,0.38,-29.28221,-55.6744,8.5
2024/09/15 18:38:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,2,0.0,0.48,-29.27913,-55.65792,16.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12,0.0,0.9,-3.20427,-51.29456,169.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12,0.0,0.97,-3.19983,-51.26338,105.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12,0.0,0.9,-3.19913,-51.2884,248.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,2,0.0,0.56,-2.36077,-50.60797,112.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,18,0.0,1.0,-4.29568,-50.96947,69.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,18,0.0,1.0,-4.28462,-50.97825,149.5
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,18,0.0,1.0,-4.28031,-50.94788,91.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,18,0.0,1.0,-4.28014,-50.97178,159.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,3,0.0,0.93,-3.82568,-51.70882,143.5
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,3,0.0,0.92,-3.81634,-51.70212,155.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,32,0.0,1.0,-6.38357,-51.78717,66.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,23,0.0,1.0,-6.18288,-51.63337,50.6
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,108,0.04,1.0,-13.63441,-54.58358,1171.3
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,22,0.0,1.0,-6.17343,-51.60413,40.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,19,0.0,1.0,-5.96452,-52.20204,50.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,23,0.0,1.0,-5.9067,-51.76832,49.1
2024/09/15 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,19,0.0,1.0,-5.70242,-52.12481,64.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,32,0.0,1.0,-7.42235,-52.00195,132.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,32,0.0,1.0,-7.42211,-51.99818,107.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,32,0.0,1.0,-6.95903,-52.04724,163.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,32,0.0,1.0,-6.95822,-52.05471,194.6
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,120,0.0,1.0,-16.59978,-53.98925,101.5
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,120,0.0,1.0,-16.58711,-53.98674,197.5
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,GUIRATINGA,Cerrado,107,0.2,1.0,-16.54072,-53.84223,402.5
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,GUIRATINGA,Cerrado,109,0.2,1.0,-16.53779,-53.84764,284.6
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,POXORÉU,Cerrado,114,0.0,1.0,-15.70022,-54.24503,665.8
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,POXORÉU,Cerrado,114,0.0,1.0,-15.69626,-54.25022,375.9
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,POXORÉU,Cerrado,114,0.0,1.0,-15.68375,-54.24844,67.5
2024/09/15 18:41:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Cerrado,116,0.0,1.0,-17.30271,-54.16396,2360.1
2024/09/15 18:41:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Cerrado,117,0.0,1.0,-17.28658,-54.16686,691.8
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,117,0.0,1.0,-16.67392,-54.03835,65.8
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,113,0.0,1.0,-16.66654,-54.0018,74.3
2024/09/15 18:43:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,116,0.0,1.0,-16.66031,-54.0103,91.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,AMAPÁ,CALÇOENE,Amazônia,-999,0.0,0.78,2.58972,-50.97764,29.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,AMAPÁ,CALÇOENE,Amazônia,-999,0.0,0.73,2.58433,-50.97205,31.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,AMAPÁ,PORTO GRANDE,Amazônia,2,0.56,0.36,0.58574,-51.59545,30.0
